country_name;regime_type;election_date;election_year;party_name_english;party_name;party_name_short;vote_share;seats;seats_total;far_right;farright_start;farright_end;farright_startnobl;farright_endnobl;in_parliament
Germany;Full democracy;2021-09-26;2021.0;South Schleswig Voter League;;;0.12;1.0;736.0;not far-right;;;;;
Germany;Full democracy;2021-09-26;2021.0;Free Voters;;;2.43;0.0;736.0;not far-right;;;;;
Germany;Full democracy;2021-09-26;2021.0;The PARTY;;;0.99;0.0;736.0;not far-right;;;;;
Germany;Full democracy;2021-09-26;2021.0;Grassroots Democratic Party of Germany;;;1.36;0.0;736.0;not far-right;;;;;
Germany;Full democracy;2021-09-26;2021.0;Animal Protection Party;;;1.45;0.0;736.0;not far-right;;;;;
Czech Republic;Full democracy;2021-10-09;2021.0;Action of Dissatisfied Citizens 2011;;;27.13;72.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;2021-10-09;2021.0;Civic Democratic Party;;;27.79;71.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;2021-10-09;2021.0;Mayors and Independents;;;15.62;37.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;2021-10-09;2021.0;Freedom and Direct Democracy;Svoboda a prímá demokracie;SPD;9.56;20.0;200.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Czech Republic;Full democracy;2021-10-09;2021.0;Czech Social Democratic Party;;;4.66;0.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;2021-10-09;2021.0;Communist Party of Bohemia and Moravia;Komunistická strana Cech a Moravy;KSCM;3.61;0.0;200.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Czech Republic;Full democracy;2021-10-09;2021.0;Oath;Prisaha;Prisaha;4.68;0.0;200.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Czech Republic;Full democracy;2021-10-09;2021.0;Free Bloc;Volný Blok;VB;1.33;0.0;200.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Czech Republic;Full democracy;2021-10-09;2021.0;Tricolour Citizens' Movement;;;2.76;0.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;2021-10-09;2021.0;Green Party;;;0.99;0.0;200.0;not far-right;;;;;
Bulgaria;Flawed democracy;2021-11-14;2021.0;We Continue the Change;;;25.67;67.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2021-11-14;2021.0;Citizens for European Development of Bulgaria;Grazhdani za Evropeysko Razvitie na Bulgariya;GERB;22.74;59.0;240.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2021-11-14;2021.0;Movement for Rights and Freedoms;;;13.0;34.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2021-11-14;2021.0;Coalition for Bulgaria | Democratic Left;;;10.21;26.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2021-11-14;2021.0;There Is Such a People;Ima Takav Narod;ITN;9.52;25.0;240.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2021-11-14;2021.0;Democrats for a Strong Bulgaria | Democratic Bulgaria;;;6.28;16.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2021-11-14;2021.0;Revival;Vazrazhdane;Vazrazhdane;4.86;13.0;240.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Bulgaria;Flawed democracy;2021-11-14;2021.0;Stand up!;;;2.29;0.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2021-11-14;2021.0;Bulgarian National Movement;Balgarsko Natsionalno Dvizhenie;VMRO;1.08;0.0;240.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Portugal;Full democracy;2022-01-30;2022.0;Socialist Party (Netherlands);;;42.5;120.0;230.0;not far-right;;;;;
Portugal;Full democracy;2022-01-30;2022.0;Social Democratic Party;;;28.41;72.0;230.0;not far-right;;;;;
Portugal;Full democracy;2022-01-30;2022.0;Enough;Chega;Chega;7.38;12.0;230.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Portugal;Full democracy;2022-01-30;2022.0;Liberal Initiative;;;5.05;8.0;230.0;not far-right;;;;;
Portugal;Full democracy;2022-01-30;2022.0;Portuguese Communist Party;Partido Comunista Português;PCP;4.41;6.0;230.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Portugal;Full democracy;2022-01-30;2022.0;Bloc of the Left;;;4.52;5.0;230.0;not far-right;;;;;
Portugal;Full democracy;2022-01-30;2022.0;Democratic and Social Centre -- People's Party;;;1.65;3.0;230.0;not far-right;;;;;
Portugal;Full democracy;2022-01-30;2022.0;Popular Monarchist Party;;;0.51;2.0;230.0;not far-right;;;;;
Portugal;Full democracy;2022-01-30;2022.0;Livre;;;1.31;1.0;230.0;not far-right;;;;;
Portugal;Full democracy;2022-01-30;2022.0;Party for Animals and Nature;;;1.63;1.0;230.0;not far-right;;;;;
Portugal;Full democracy;2022-01-30;2022.0;no seat;;;0.43;0.0;230.0;not far-right;;;;;
Malta;Flawed democracy;2022-03-26;2022.0;Malta Labour Party;;;55.11;44.0;79.0;not far-right;;;;;
Malta;Flawed democracy;2022-03-26;2022.0;Nationalist Party;;;41.74;35.0;79.0;not far-right;;;;;
Malta;Flawed democracy;2022-03-26;2022.0;ADPD – The Green Party;;;1.61;0.0;79.0;not far-right;;;;;
Hungary;Flawed democracy;1998-05-24;1998.0;no party affiliation;;;2.3;1.0;386.0;not far-right;;;;;
Hungary;Flawed democracy;2010-04-25;2010.0;no party affiliation;;;;1.0;386.0;not far-right;;;;;
Hungary;Flawed democracy;2022-04-03;2022.0;no party affiliation;;;;1.0;199.0;not far-right;;;;;
Hungary;Flawed democracy;2006-04-09;2006.0;one seat;;;;1.0;386.0;not far-right;;;;;
Hungary;Flawed democracy;2014-04-06;2014.0;one seat;;;;1.0;199.0;not far-right;;;;;
Hungary;Flawed democracy;2022-04-03;2022.0;Our Homeland Movement;Mi Hazánk Mozgalom;MHM;5.88;6.0;199.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Hungary;Flawed democracy;2026-04-12;2026.0;Our Homeland Movement;Mi Hazánk Mozgalom;MHM;5.63;6.0;199.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Hungary;Flawed democracy;1990-04-08;1990.0;Patriotic Elections Coalition;;;1.9;0.0;386.0;not far-right;;;;;
Hungary;Flawed democracy;2010-04-25;2010.0;Politics Can Be Different;;;7.48;16.0;386.0;not far-right;;;;;
Hungary;Flawed democracy;2014-04-06;2014.0;Politics Can Be Different;;;5.34;5.0;199.0;not far-right;;;;;
Hungary;Flawed democracy;2018-04-08;2018.0;Politics Can Be Different;;;7.06;8.0;199.0;not far-right;;;;;
Hungary;Flawed democracy;2022-04-03;2022.0;Politics Can Be Different;;;;5.0;199.0;not far-right;;;;;
Hungary;Flawed democracy;1994-05-29;1994.0;Republican Party;;;2.55;0.0;386.0;not far-right;;;;;
Hungary;Flawed democracy;2026-04-12;2026.0;Respect and Freedom Party;;;53.18;141.0;199.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Freedom Movement;;;34.45;41.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Slovenian Democratic Party;Slovenska Demokratska Stranka;SDS;23.48;27.0;90.0;far-right;2015.0;2100.0;2015.0;2100.0;1.0
Slovenia;Flawed democracy;2022-04-22;2022.0;New Slovenia – Christian Democrats;Nova Slovenija – Krščanski Demokrati;N.Si;6.86;8.0;90.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Slovenia;Flawed democracy;2022-04-22;2022.0;United List -- Social Democrats;;;6.69;7.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;The Left;;;4.46;5.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Italian national community;;;;1.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Hungarian national community;;;;1.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;List of Marjan Sarec;Lista Marjana Šarca;LMS;3.72;0.0;90.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Slovenia;Flawed democracy;2022-04-22;2022.0;Vesna – the Green Party;;;1.35;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Slovenian National Party;Slovenska Nacionalna Stranka;SNS;1.49;0.0;90.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Slovenia;Flawed democracy;2022-04-22;2022.0;Our Country;;;1.5;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Slovenian Pirate Party;;;1.63;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Good Country;;;1.7;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Slovenian People's Party;;;3.72;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Resni.ca;;;2.86;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Alliance of Alenka Bratusek;;;2.61;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2022-04-22;2022.0;Healthy Society Movement;;;1.76;0.0;90.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;The Republic Onwards! | Renaissance;;;25.75;245.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;Unbowed France;;;25.66;131.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;National Front / Rally;Front National / Rassemblement National;FN / RN;18.68;89.0;577.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
France;Flawed democracy;2022-06-19;2022.0;Union for a Popular Movement | The Republicans;;;10.42;61.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;other left;;;3.14;22.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;other right;;;2.33;10.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;no party affiliation;;;1.28;10.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;other centre;;;1.25;4.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;Union of Democrats and Independents;;;0.87;3.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;others;;;0.85;1.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;one seat;;;0.9;1.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;other far-left;;;1.17;0.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;Ecologist Party;;;2.67;0.0;577.0;not far-right;;;;;
France;Flawed democracy;2022-06-19;2022.0;Reconquest;Reconquete;Reconquete;4.24;0.0;577.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Sweden;Full democracy;2022-09-11;2022.0;Social Democrats;;;30.33;107.0;349.0;not far-right;;;;;
Sweden;Full democracy;2022-09-11;2022.0;Sweden Democrats;Sverigedemokraterna;SD;20.54;73.0;349.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Sweden;Full democracy;2022-09-11;2022.0;Moderate Party;;;19.1;68.0;349.0;not far-right;;;;;
Sweden;Full democracy;2022-09-11;2022.0;Centre Party;;;6.71;24.0;349.0;not far-right;;;;;
Sweden;Full democracy;2022-09-11;2022.0;Left Party;Vänsterpartiet;V;6.75;24.0;349.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Sweden;Full democracy;2022-09-11;2022.0;Christian Democrats;;;5.34;19.0;349.0;not far-right;;;;;
Sweden;Full democracy;2022-09-11;2022.0;Greens;;;5.08;18.0;349.0;not far-right;;;;;
Sweden;Full democracy;2022-09-11;2022.0;People's Party;;;4.61;16.0;349.0;not far-right;;;;;
Sweden;Full democracy;2022-09-11;2022.0;no seat;;;0.44;0.0;349.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;Brothers of Italy;Fratelli d'Italia;FdI;26.0;118.0;400.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Italy;Flawed democracy;2022-09-25;2022.0;Democratic Party;;;19.07;69.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;(Northern) League;Lega (Nord);Lega;8.77;66.0;400.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Italy;Flawed democracy;2022-09-25;2022.0;Five Star Movement;Movimento 5 Stelle;M5S;15.43;52.0;400.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Italy;Flawed democracy;2022-09-25;2022.0;Go Italy -- The People of Freedom;;;8.11;44.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;Italy Alive;;;7.79;21.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;Italian Democratic Socialists | Party;;;3.63;11.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;Union / Centre;;;0.91;9.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;More Europe;;;2.83;3.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;South Tyrol Peoples Party;;;0.42;3.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;others;;;;3.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;one seat;;;0.76;1.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;Italexit for Italy;;;1.9;0.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;Sovereign and Popular Italy;;;1.24;0.0;400.0;not far-right;;;;;
Italy;Flawed democracy;2022-09-25;2022.0;Communist Refoundation Party;Partito della Rifondazione Comunista;PRC;1.43;0.0;400.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Latvia;Flawed democracy;2022-10-01;2022.0;Unity;;;18.97;26.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;Green and Farmers' Union;;;12.44;16.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;Latvian Green Party;;;11.01;15.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;National Alliance;Nacionālā Apvienība;;9.29;13.0;100.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Latvia;Flawed democracy;2022-10-01;2022.0;For Stability!;Stabilitāte!;ST!;6.8;11.0;100.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Latvia;Flawed democracy;2022-10-01;2022.0;The Progressive;;;6.16;10.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;Latvia First;Latvija Pirmajā Vietā;LPV;6.24;9.0;100.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Latvia;Flawed democracy;2022-10-01;2022.0;For Human Rights in a United Latvia;;;3.63;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;Harmony;;;4.81;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;Republic;;;1.76;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;Development/For!;;;4.97;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;New Conservative Party;;;3.09;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;For Each and Every One;Katram un Katrai;KuK;3.67;0.0;100.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Latvia;Flawed democracy;2022-10-01;2022.0;People's Servants for Latvia;;;1.0;0.0;100.0;not far-right;;;;;
Latvia;Flawed democracy;2022-10-01;2022.0;Sovereign Power;Suverēnā Vara;SV;3.24;0.0;100.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Latvia;Flawed democracy;2022-10-01;2022.0;Power of the People;;;1.13;0.0;100.0;not far-right;;;;;
Bulgaria;Flawed democracy;2022-10-02;2022.0;Citizens for European Development of Bulgaria;Grazhdani za Evropeysko Razvitie na Bulgariya;GERB;25.33;67.0;240.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2022-10-02;2022.0;We Continue the Change;;;20.2;53.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2022-10-02;2022.0;Movement for Rights and Freedoms;;;13.75;36.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2022-10-02;2022.0;Revival;Vazrazhdane;Vazrazhdane;10.18;27.0;240.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Bulgaria;Flawed democracy;2022-10-02;2022.0;Bulgarian Socialist Party;Balgarska Sotsialisticheska Partiya;BSP;9.3;25.0;240.0;far-right;1900.0;2100.0;2100.0;2100.0;0.0
Bulgaria;Flawed democracy;2022-10-02;2022.0;Yes, Bulgaria!;;;7.45;20.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2022-10-02;2022.0;Bulgarian Rise;Bulgarski Vazhod;BV;4.63;12.0;240.0;far-right;1900.0;2100.0;2100.0;2100.0;0.0
Bulgaria;Flawed democracy;2022-10-02;2022.0;There Is Such a People;Ima Takav Narod;ITN;3.83;0.0;240.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2022-10-02;2022.0;Stand up!;;;1.01;0.0;240.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Social Democrats;;;27.5;50.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Liberal Party;;;13.3;23.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Moderates;;;9.3;16.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Socialist People's Party;Socialistisk Folkeparti;SF;8.3;15.0;179.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Denmark;Full democracy;2022-11-01;2022.0;New-Liberal Alliance;;;7.9;14.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Denmark Democrats;Danmarksdemokraterne;DD;8.1;14.0;179.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Denmark;Full democracy;2022-11-01;2022.0;Conservatives;;;5.5;10.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Red-Green Alliance;Enhedslisten – De Rød-Grønne;En-O;5.1;9.0;179.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Denmark;Full democracy;2022-11-01;2022.0;Danish Social Liberal Party;;;3.8;7.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;The New Right;Nye Borgerlige;NB;3.7;6.0;179.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Denmark;Full democracy;2022-11-01;2022.0;The Alternative;;;3.3;6.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Danish People's Party;Dansk Folkeparti;DF;2.6;5.0;179.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Denmark;Full democracy;2022-11-01;2022.0;Community of the People (Greenland);;;;1.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Forward (Greenland);;;;1.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Union Party (Faroe Islands);;;;1.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;Social Democratic Party (Faroe Islands);;;;1.0;179.0;not far-right;;;;;
Denmark;Full democracy;2022-11-01;2022.0;no seat;;;0.9;0.0;179.0;not far-right;;;;;
Estonia;Full democracy;2023-03-05;2023.0;Estonian Reform Party;;;31.2;37.0;101.0;not far-right;;;;;
Estonia;Full democracy;2023-03-05;2023.0;Conservative People’s Party of Estonia;Eesti Konservatiivne Rahvaerakond;EKRE;16.1;17.0;101.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Estonia;Full democracy;2023-03-05;2023.0;Estonian Centre Party;Eesti Keskerakond;EK;15.3;16.0;101.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Estonia;Full democracy;2023-03-05;2023.0;Estonia 200;;;13.3;14.0;101.0;not far-right;;;;;
Estonia;Full democracy;2023-03-05;2023.0;Social Democratic Party | Moderates;;;9.3;9.0;101.0;not far-right;;;;;
Estonia;Full democracy;2023-03-05;2023.0;Pro Patria and Res Publica Union;;;8.2;8.0;101.0;not far-right;;;;;
Estonia;Full democracy;2023-03-05;2023.0;Estonian Greens;;;1.0;0.0;101.0;not far-right;;;;;
Estonia;Full democracy;2023-03-05;2023.0;Estonian United Left Party;;;2.4;0.0;101.0;not far-right;;;;;
Estonia;Full democracy;2023-03-05;2023.0;the Right;;;2.3;0.0;101.0;not far-right;;;;;
Bulgaria;Flawed democracy;2023-04-02;2023.0;Citizens for European Development of Bulgaria;Grazhdani za Evropeysko Razvitie na Bulgariya;GERB;25.39;69.0;240.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2023-04-02;2023.0;We Continue the Change;;;23.54;64.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2023-04-02;2023.0;Revival;Vazrazhdane;Vazrazhdane;13.58;37.0;240.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Bulgaria;Flawed democracy;2023-04-02;2023.0;Movement for Rights and Freedoms;;;13.18;36.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2023-04-02;2023.0;Bulgarian Socialist Party;Balgarska Sotsialisticheska Partiya;BSP;8.56;23.0;240.0;far-right;1900.0;2100.0;2100.0;2100.0;0.0
Bulgaria;Flawed democracy;2023-04-02;2023.0;There Is Such a People;Ima Takav Narod;ITN;3.94;11.0;240.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2023-04-02;2023.0;Bulgarian Rise;Bulgarski Vazhod;BV;2.93;0.0;240.0;far-right;1900.0;2100.0;2100.0;2100.0;0.0
Bulgaria;Flawed democracy;2023-04-02;2023.0;Stand up!;;;2.14;0.0;240.0;not far-right;;;;;
Finland;Full democracy;2023-04-02;2023.0;National Coalition Party;;;20.8;48.0;200.0;not far-right;;;;;
Finland;Full democracy;2023-04-02;2023.0;Finns Party;Suomen Maaseudun Puolue | Perussuomalaiset;PS;20.1;46.0;200.0;far-right;1900.0;2100.0;2017.0;2100.0;1.0
Finland;Full democracy;2023-04-02;2023.0;Social Democratic Party of Finland;;;19.9;43.0;200.0;not far-right;;;;;
Finland;Full democracy;2023-04-02;2023.0;Centre Party;;;11.3;23.0;200.0;not far-right;;;;;
Finland;Full democracy;2023-04-02;2023.0;Green League;;;7.0;13.0;200.0;not far-right;;;;;
Finland;Full democracy;2023-04-02;2023.0;Left Alliance;Demokraattinen Liitto | Vasemmistoliitto;VAS;7.1;11.0;200.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Finland;Full democracy;2023-04-02;2023.0;Swedish People's Party;;;4.3;9.0;200.0;not far-right;;;;;
Finland;Full democracy;2023-04-02;2023.0;Christian Democrats;;;4.2;5.0;200.0;not far-right;;;;;
Finland;Full democracy;2023-04-02;2023.0;Movement Now;Liike Nyt;Liik;2.4;1.0;200.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Finland;Full democracy;2023-04-02;2023.0;Aland Coalition;;;0.37;1.0;200.0;not far-right;;;;;
Finland;Full democracy;2023-04-02;2023.0;no seat;;;0.5;0.0;200.0;not far-right;;;;;
Greece;Full democracy;2023-05-21;2023.0;New Democracy;;;40.8;146.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-05-21;2023.0;Coalition of the Radical Left;;;20.7;71.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-05-21;2023.0;Panhellenic Socialist Movement;;;11.5;41.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-05-21;2023.0;Communist Party of Greece;;;7.2;26.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-05-21;2023.0;Greek Solution;Elliniki Lisi;EL;4.45;16.0;300.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Greece;Full democracy;2023-05-21;2023.0;Popular Unity | Course of Freedom;;;2.9;0.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-05-21;2023.0;European Realistic Disobedience Front;European Realistic Disobedience Front;MeRa25;2.63;0.0;300.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Greece;Full democracy;2023-05-21;2023.0;Democratic Patriotic Movement 'Victory';;;2.9;0.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-06-25;2023.0;New Democracy;;;40.56;158.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-06-25;2023.0;Coalition of the Radical Left;;;17.83;47.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-06-25;2023.0;Panhellenic Socialist Movement;;;11.84;32.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-06-25;2023.0;Communist Party of Greece;;;7.69;21.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-06-25;2023.0;Spartans;Σπαρτιάτες;Spartans;4.68;12.0;300.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Greece;Full democracy;2023-06-25;2023.0;Greek Solution;Elliniki Lisi;EL;4.44;12.0;300.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Greece;Full democracy;2023-06-25;2023.0;Democratic Patriotic Movement 'Victory';;;3.7;10.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-06-25;2023.0;Popular Unity | Course of Freedom;;;3.17;8.0;300.0;not far-right;;;;;
Greece;Full democracy;2023-06-25;2023.0;European Realistic Disobedience Front;European Realistic Disobedience Front;MeRa25;2.5;0.0;300.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Spain;Full democracy;2023-07-23;2023.0;People's Party;;;33.06;137.0;350.0;not far-right;;;;;
Spain;Full democracy;2023-07-23;2023.0;Spanish Socialist Workers' Party;;;31.68;121.0;350.0;not far-right;;;;;
Spain;Full democracy;2023-07-23;2023.0;Vox;;;12.38;33.0;350.0;not far-right;;;;;
Spain;Full democracy;2023-07-23;2023.0;Unite;Sumar;SMR;12.33;31.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Spain;Full democracy;2023-07-23;2023.0;Republican Left of Catalonia;;;1.89;7.0;350.0;not far-right;;;;;
Spain;Full democracy;2023-07-23;2023.0;Together for Catalonia;;;1.6;7.0;350.0;not far-right;;;;;
Spain;Full democracy;2023-07-23;2023.0;Basque Country Gather;;;1.36;6.0;350.0;not far-right;;;;;
Spain;Full democracy;2023-07-23;2023.0;Basque Nationalist Party;;;1.12;5.0;350.0;not far-right;;;;;
Spain;Full democracy;2023-07-23;2023.0;Galician Nationalist Bloc;Bloque Nacionalista Galego;BNG;0.62;1.0;350.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Spain;Full democracy;2023-07-23;2023.0;Canarian Coalition;;;0.47;1.0;350.0;not far-right;;;;;
Spain;Full democracy;2023-07-23;2023.0;Navarrese People's Union;;;0.21;1.0;350.0;not far-right;;;;;
Slovakia;Flawed democracy;2023-09-30;2023.0;Direction – Social Democracy;;;22.95;42.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2023-09-30;2023.0;Progressive Slovakia;;;17.96;32.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2023-09-30;2023.0;Voice – Social Democracy;;;14.7;27.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2023-09-30;2023.0;OĽaNO and Friends;;;8.9;16.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2023-09-30;2023.0;Christian Democratic Movement;;;6.82;12.0;150.0;not far-right;;;;;
